

When: 2025-11-03 18:09:38 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 18:13:31	 1141	 983	1474	48	 277.38	 0	-8 	0
2025-11-03 18:13:32	 1176	 976	1432	48	 259.80	 0	-1 	5
2025-11-03 18:13:33	 1211	 976	1429	48	 305.51	 0	0 	0
2025-11-03 18:13:36	 1327	 1021	1386	48	 342.42	 3	-3 	0
2025-11-03 18:13:37	 1362	 1175	1305	48	 310.78	 1	1 	0
2025-11-03 18:13:39	 1407	 1189	1313	48	 282.66	 0	-3 	0
2025-11-03 18:13:40	 1442	 1217	1251	48	 254.53	 1	4 	0
2025-11-03 18:13:41	 1477	 1211	1223	48	 259.80	 0	3 	0
2025-11-03 18:13:42	 1512	 1263	1376	48	 198.28	 0	0 	0
2025-11-03 18:13:43	 1547	 1130	1368	48	 185.98	 -8	-1 	0
2025-11-03 18:13:44	 1582	 847	1374	48	 207.07	 -9	-1 	0
2025-11-03 18:13:45	 1617	 764	1349	48	 224.65	 3	2 	0
2025-11-03 18:13:46	 1652	 800	1351	48	 263.32	 0	-1 	0
2025-11-03 18:13:48	 1717	 798	1317	48	 263.32	 -1	-6 	0
2025-11-03 18:13:49	 1781	 793	1319	48	 35.16	 3	3 	0
2025-11-03 18:13:50	 1816	 990	1403	48	 52.73	 5	2 	0
2025-11-03 18:13:51	 1851	 986	1491	46	 79.10	 -1	6 	0
2025-11-03 18:13:52	 1886	 1027	1759	-11	 33.40	 3	7 	0
2025-11-03 18:13:53	 1921	 1154	1867	-24	 66.80	 0	0 	0
2025-11-03 18:13:54	 1956	 1109	1871	-24	 135.35	 -5	0 	0
2025-11-03 18:13:55	 1991	 1067	2023	0	 12.30	 3	0 	13
2025-11-03 18:13:56	 2026	 1263	2007	0	 307.27	 0	-2 	13
2025-11-03 18:13:57	 2061	 1205	1833	-11	 219.38	 -5	-6 	0
2025-11-03 18:13:58	 2096	 1153	1762	-24	 342.42	 -1	-1 	0
2025-11-03 18:13:59	 2131	 1301	1811	-24	 1.76	 7	1 	0
2025-11-03 18:14:00	 2166	 1447	1816	-24	 301.99	 1	-1 	0
2025-11-03 18:14:01	 2201	 1512	1716	-24	 272.11	 0	-1 	0
2025-11-03 18:14:03	 2242	 1515	1700	-24	 268.59	 -1	-1 	0
2025-11-03 18:14:05	 2330	 1515	1665	-24	 268.59	 -1	-6 	0
2025-11-03 18:14:06	 2365	 1511	1507	-24	 268.59	 -1	-7 	0
2025-11-03 18:14:07	 2400	 1516	1352	-24	 358.24	 3	-2 	0
2025-11-03 18:14:08	 2435	 1722	1278	-32	 265.08	 4	-3 	0
2025-11-03 18:14:09	 2470	 1783	1240	-40	 142.03	 0	-1 	0
2025-11-03 18:14:10	 2514	 1694	1309	-24	 149.06	 -1	0 	0
2025-11-03 18:14:11	 2549	 1667	1317	-24	 173.67	 -5	0 	0
2025-11-03 18:14:12	 2584	 1554	1341	-24	 171.91	 4	-2 	0
2025-11-03 18:14:13	 2619	 1757	1327	-32	 200.04	 4	-3 	0
2025-11-03 18:14:14	 2654	 1768	1245	-40	 258.05	 -1	-4 	0
2025-11-03 18:14:16	 2722	 1777	1295	-40	 252.77	 -1	4 	0
2025-11-03 18:14:17	 2757	 1668	1376	-16	 300.23	 -7	2 	0
2025-11-03 18:14:18	 2792	 1611	1367	-16	 300.23	 0	-2 	0
2025-11-03 18:14:21	 2871	 1620	1350	-16	 307.27	 1	-3 	0
2025-11-03 18:14:22	 2906	 1726	1248	-34	 277.38	 1	-1 	0
2025-11-03 18:14:23	 2954	 1744	1239	-40	 251.02	 0	0 	0
2025-11-03 18:14:25	 3029	 1722	1092	-40	 263.32	 -2	-8 	0
2025-11-03 18:14:26	 3064	 1751	981	-40	 340.66	 5	-3 	0
2025-11-03 18:14:27	 3099	 1855	944	-40	 49.22	 0	-1 	0
2025-11-03 18:14:28	 3134	 1797	904	-40	 8.79	 -1	0 	0
2025-11-03 18:14:29	 3169	 1925	904	-40	 38.67	 1	0 	0
2025-11-03 18:14:32	 3274	 1941	904	-40	 93.16	 -1	1 	0
2025-11-03 18:14:33	 3309	 1938	932	-40	 73.83	 -1	0 	0
2025-11-03 18:14:34	 3357	 1950	1101	-40	 103.71	 -2	7 	0
2025-11-03 18:14:35	 3392	 1923	1167	-40	 200.39	 -1	0 	0
2025-11-03 18:14:36	 3430	 1904	1029	-40	 219.73	 -1	-7 	0
2025-11-03 18:14:37	 3465	 1774	977	-40	 168.75	 -8	1 	0
2025-11-03 18:14:39	 3505	 1656	1004	-40	 89.65	 0	3 	0
2025-11-03 18:14:40	 3540	 1700	1191	-40	 89.65	 0	3 	0
2025-11-03 18:14:41	 3575	 1619	1380	-16	 151.17	 -2	2 	0
2025-11-03 18:14:42	 3613	 1602	1383	-16	 233.79	 -1	-2 	0
2025-11-03 18:14:43	 3648	 1488	1199	-24	 237.30	 -4	-8 	0
2025-11-03 18:14:44	 3683	 1304	1071	-24	 193.36	 -8	-2 	0
2025-11-03 18:14:45	 3718	 1135	901	8	 281.25	 -1	-5 	0
2025-11-03 18:14:46	 3753	 1129	854	8	 263.67	 -1	-1 	0
2025-11-03 18:14:47	 3812	 1122	847	8	 256.64	 -1	-1 	0
2025-11-03 18:14:50	 3888	 1126	848	8	 5.62	 0	0 	0
2025-11-03 18:14:51	 3923	 1179	848	8	 358.59	 6	-1 	0
2025-11-03 18:14:52	 3958	 1424	842	8	 351.56	 3	-1 	0
2025-11-03 18:14:53	 3993	 1481	775	8	 309.38	 2	-7 	0
2025-11-03 18:14:54	 4028	 1583	592	8	 283.01	 0	-6 	0
2025-11-03 18:14:55	 4063	 1555	364	8	 260.16	 -2	-8 	0
2025-11-03 18:14:56	 4098	 1544	236	8	 239.06	 2	4 	0
2025-11-03 18:14:57	 4133	 1583	301	8	 189.84	 0	0 	0
2025-11-03 18:15:03	 4347	 1233	283	0	 191.60	 -16	-2 	0
2025-11-03 18:15:04	 4382	 1121	241	0	 339.26	 1	-1 	0
2025-11-03 18:15:05	 4417	 1331	209	0	 5.62	 5	0 	0
2025-11-03 18:15:06	 4455	 1170	192	0	 5.62	 -5	-1 	0
2025-11-03 18:15:07	 4490	 1120	201	0	 95.27	 -1	4 	0
2025-11-03 18:15:08	 4525	 1132	419	40	 75.94	 1	7 	0
2025-11-03 18:15:09	 4560	 1164	487	48	 60.12	 1	0 	0
2025-11-03 18:15:12	 4667	 1161	484	48	 195.47	 -4	-2 	0
2025-11-03 18:15:13	 4702	 1129	466	40	 186.68	 0	-1 	0
2025-11-03 18:15:16	 4801	 1102	475	40	 163.83	 -6	1 	2
2025-11-03 18:15:17	 4844	 1017	445	40	 274.57	 0	-7 	0
2025-11-03 18:15:18	 4881	 1023	356	40	 269.30	 0	6 	0
2025-11-03 18:15:19	 4916	 1024	466	40	 207.77	 0	0 	0
2025-11-03 18:15:20	 4964	 1016	438	40	 198.98	 -1	-3 	0
2025-11-03 18:15:24	 5106	 1056	1928	0	 270.00	 0	-4 	13
2025-11-03 18:15:25	 5141	 1054	1900	0	 270.00	 -1	-1 	0
2025-11-03 18:15:28	 5218	 1047	2022	0	 190.90	 -4	-1 	13
2025-11-03 18:15:29	 5253	 963	1984	0	 255.94	 -3	-5 	13
2025-11-03 18:15:30	 5288	 1012	1771	-24	 4.92	 6	-3 	0
2025-11-03 18:15:31	 5323	 1131	1765	-24	 4.92	 6	1 	0
2025-11-03 18:15:32	 5358	 1523	1674	-24	 243.63	 2	-13 	0
2025-11-03 18:15:33	 5393	 1528	1345	-24	 340.31	 3	-4 	0
2025-11-03 18:15:34	 5428	 1781	1232	-40	 240.12	 -2	-2 	0
2025-11-03 18:15:35	 5463	 1688	1232	-32	 291.09	 1	-2 	0
2025-11-03 18:15:36	 5498	 1719	1017	-40	 204.96	 -11	-9 	0
2025-11-03 18:15:37	 5558	 1692	904	-40	 345.59	 5	-1 	0
2025-11-03 18:15:38	 5593	 1766	918	-40	 96.33	 0	5 	0
2025-11-03 18:15:39	 5628	 1752	1096	-40	 91.05	 -1	1 	0
2025-11-03 18:15:40	 5663	 1729	1183	-40	 106.88	 -4	1 	0
2025-11-03 18:15:41	 5698	 1613	1383	-16	 171.91	 -9	0 	0
2025-11-03 18:15:42	 5733	 1562	1575	-24	 52.38	 5	6 	0
2025-11-03 18:15:43	 5768	 1583	1619	-24	 145.55	 0	0 	0
2025-11-03 18:15:45	 5823	 1488	1580	-24	 194.77	 -1	-2 	0
2025-11-03 18:15:46	 5878	 1366	1545	-24	 194.77	 3	0 	0
2025-11-03 18:15:47	 5913	 1543	1575	-24	 161.37	 3	-1 	0
2025-11-03 18:15:48	 5948	 1538	1669	-24	 122.70	 -3	6 	0
2025-11-03 18:15:49	 5983	 1339	1848	-24	 177.19	 -8	2 	0
2025-11-03 18:15:50	 6018	 1312	1866	-24	 201.80	 -1	-2 	0
2025-11-03 18:15:51	 6053	 1148	1816	-24	 212.34	 -8	-3 	0
2025-11-03 18:15:52	 6088	 989	1613	0	 215.86	 -5	-7 	0
2025-11-03 18:15:53	 6123	 848	1558	32	 282.66	 0	-8 	0
2025-11-03 18:15:54	 6158	 1042	1484	40	 316.05	 7	-3 	0
2025-11-03 18:15:55	 6193	 1089	1480	40	 193.01	 0	0 	0
2025-11-03 18:15:56	 6228	 1036	1483	40	 243.98	 -1	0 	0
2025-11-03 18:15:57	 6263	 998	1480	40	 254.53	 -1	0 	0
2025-11-03 18:15:58	 6298	 976	1408	48	 217.62	 -1	-3 	0
2025-11-03 18:15:59	 6333	 866	1369	48	 217.62	 -2	-1 	0
2025-11-03 18:16:00	 6368	 840	1340	48	 242.23	 -3	-5 	0
2025-11-03 18:16:01	 6403	 803	1304	48	 263.32	 -1	0 	0
2025-11-03 18:16:05	 6537	 790	1216	48	 62.93	 0	1 	0
2025-11-03 18:16:06	 6572	 850	1353	48	 336.80	 6	-3 	0
2025-11-03 18:16:07	 6607	 1022	1390	48	 87.54	 1	3 	0
2025-11-03 18:16:08	 6642	 978	1415	48	 98.09	 -3	1 	0
2025-11-03 18:16:10	 6694	 971	1558	40	 98.09	 -1	7 	0
2025-11-03 18:16:11	 6729	 907	1835	-24	 170.16	 -3	6 	0
2025-11-03 18:16:12	 6764	 837	1851	-24	 175.43	 -4	-1 	0
2025-11-03 18:16:13	 6799	 730	1856	-24	 236.95	 -1	0 	0
2025-11-03 18:16:14	 6852	 683	1830	-24	 212.34	 -6	-4 	0
2025-11-03 18:16:15	 6887	 536	1645	-24	 277.38	 -1	-4 	0
2025-11-03 18:16:16	 6922	 526	1642	-24	 270.35	 -1	5 	0
2025-11-03 18:16:17	 6957	 522	1797	-24	 270.35	 -1	0 	0
2025-11-03 18:16:19	 7004	 523	1641	-24	 270.35	 0	-8 	0
2025-11-03 18:16:20	 7039	 524	1473	-24	 270.35	 0	-3 	0
2025-11-03 18:16:21	 7074	 526	1244	-24	 275.62	 0	-9 	0
2025-11-03 18:16:22	 7109	 602	1054	-24	 19.34	 0	-2 	0
2025-11-03 18:16:23	 7144	 648	1061	-24	 26.37	 2	1 	0
2025-11-03 18:16:24	 7179	 706	1089	-24	 0.00	 0	0 	0
2025-11-03 18:16:25	 7214	 797	1088	-24	 323.09	 2	-1 	0
2025-11-03 18:16:26	 7249	 823	1087	-24	 309.02	 0	-1 	0
2025-11-03 18:16:27	 7297	 971	1028	-16	 301.99	 2	-2 	0
2025-11-03 18:16:28	 7332	 939	965	-16	 178.95	 -5	-3 	0
2025-11-03 18:16:29	 7367	 890	940	-16	 265.08	 -1	-1 	0
2025-11-03 18:16:30	 7402	 979	907	-16	 28.12	 6	1 	0
2025-11-03 18:16:31	 7437	 999	933	-16	 151.17	 0	0 	0
