
When: 2025-11-04 09:29:27 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 09:37:09	 1784	 1261	1837	-24	 339.96	 7	-4 	0
2025-11-04 09:37:10	 1819	 1469	1800	-24	 303.05	 1	-1 	0
2025-11-04 09:37:15	 1968	 1485	1798	-24	 296.02	 0	-2 	0
2025-11-04 09:37:16	 2003	 1544	1674	-24	 266.13	 0	-1 	0
2025-11-04 09:37:17	 2038	 1540	1545	-24	 264.38	 -1	-3 	0
2025-11-04 09:37:18	 2073	 1565	1639	-24	 257.34	 1	7 	0
2025-11-04 09:37:19	 2108	 1535	1727	-24	 276.68	 -1	0 	0
2025-11-04 09:37:20	 2166	 1536	1709	-24	 276.68	 0	-1 	0
2025-11-04 09:37:22	 2240	 1537	1642	-24	 269.65	 -1	-7 	0
2025-11-04 09:37:23	 2275	 1549	1370	-24	 259.10	 -1	-9 	0
2025-11-04 09:37:24	 2310	 1526	1201	-24	 197.58	 -1	-1 	0
2025-11-04 09:37:25	 2347	 1532	1199	-24	 216.91	 0	0 	0
2025-11-04 09:37:27	 2398	 1568	1234	-24	 225.70	 4	4 	0
2025-11-04 09:37:28	 2433	 1639	1373	-16	 225.70	 1	2 	0
2025-11-04 09:37:29	 2468	 1650	1373	-16	 283.71	 0	-4 	0
2025-11-04 09:37:30	 2503	 1735	1337	-24	 180.00	 6	2 	0



When: 2025-11-04 10:58:20 Episode: 1 Map: 2
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 10:58:25	 537	 1102	1972	0	 264.73	 -1	-1 	13
2025-11-04 10:58:37	 972	 1082	1922	0	 254.18	 -3	-6 	13
2025-11-04 10:58:38	 1007	 988	1676	0	 215.51	 -6	-7 	0
2025-11-04 10:58:39	 1042	 850	1507	40	 294.61	 1	-6 	0
2025-11-04 10:58:41	 1083	 953	1480	40	 324.49	 3	-1 	0
2025-11-04 10:58:42	 1118	 1008	1480	40	 241.88	 0	0 	0
2025-11-04 10:58:45	 1247	 998	1466	48	 252.42	 -1	-1 	0
2025-11-04 10:58:47	 1303	 998	1436	48	 231.33	 0	-1 	5
2025-11-04 10:58:48	 1351	 1007	1455	48	 215.51	 0	2 	0
2025-11-04 10:58:49	 1386	 1007	1495	40	 245.39	 0	0 	0
2025-11-04 10:58:50	 1421	 997	1469	48	 241.88	 -1	-1 	0
2025-11-04 10:58:51	 1456	 976	1426	48	 233.09	 0	-1 	0
2025-11-04 10:58:53	 1502	 976	1409	48	 175.08	 0	-1 	0
2025-11-04 10:58:58	 1684	 943	1368	48	 211.99	 -5	-4 	0
2025-11-04 10:58:59	 1719	 859	1309	48	 220.78	 -1	-1 	0
2025-11-04 10:59:00	 1773	 879	1339	48	 233.09	 0	0 	0
2025-11-04 10:59:02	 1825	 889	1352	48	 236.60	 0	0 	0
2025-11-04 10:59:07	 2015	 941	1346	48	 356.13	 6	-2 	0
2025-11-04 10:59:08	 2050	 1157	1384	48	 319.22	 1	3 	0
2025-11-04 10:59:11	 2140	 1176	1377	48	 277.03	 0	-6 	0
2025-11-04 10:59:12	 2175	 1221	1216	48	 356.13	 0	0 	0
2025-11-04 10:59:13	 2210	 1239	1265	48	 80.51	 1	6 	0
2025-11-04 10:59:14	 2245	 1197	1415	48	 173.67	 -5	0 	0
2025-11-04 10:59:15	 2280	 1128	1408	48	 185.98	 -1	-1 	0
2025-11-04 10:59:16	 2315	 1010	1395	48	 142.03	 -7	1 	0
2025-11-04 10:59:17	 2350	 976	1413	48	 189.49	 -1	-1 	0
2025-11-04 10:59:18	 2387	 976	1399	48	 317.81	 1	-2 	0
2025-11-04 10:59:19	 2422	 1175	1321	48	 294.96	 5	-5 	0
2025-11-04 10:59:21	 2501	 1205	1289	48	 106.88	 -3	6 	0
2025-11-04 10:59:22	 2536	 1128	1410	48	 185.98	 0	-1 	0
2025-11-04 10:59:23	 2571	 1100	1381	48	 182.46	 -4	-2 	0
2025-11-04 10:59:24	 2606	 1069	1369	48	 69.96	 0	2 	0
2025-11-04 10:59:27	 2694	 1004	1399	48	 124.45	 -1	0 	0
2025-11-04 10:59:28	 2729	 976	1473	48	 106.88	 -1	1 	0
2025-11-04 10:59:29	 2764	 1022	1669	0	 59.41	 3	7 	0
2025-11-04 10:59:30	 2799	 1139	1848	-24	 356.13	 0	1 	0
2025-11-04 10:59:31	 2838	 1156	1858	-24	 336.80	 3	-1 	0
2025-11-04 10:59:32	 2873	 1268	1829	-24	 13.71	 5	1 	0
2025-11-04 10:59:33	 2908	 1381	1853	-24	 317.46	 0	0 	0
2025-11-04 10:59:34	 2943	 1466	1768	-24	 291.09	 0	-1 	0
2025-11-04 10:59:38	 3089	 1481	1747	-24	 303.40	 2	-4 	0
2025-11-04 10:59:39	 3124	 1526	1677	-24	 245.39	 0	-1 	0
2025-11-04 10:59:40	 3167	 1513	1615	-24	 259.45	 -1	-2 	0
2025-11-04 10:59:41	 3202	 1510	1595	-24	 192.66	 -1	-1 	0
2025-11-04 10:59:42	 3249	 1440	1550	-24	 197.93	 -6	-3 	0
2025-11-04 10:59:43	 3284	 1439	1552	-24	 197.93	 0	0 	0
2025-11-04 10:59:44	 3319	 1534	1588	-24	 227.81	 5	3 	0
2025-11-04 10:59:45	 3354	 1564	1585	-24	 264.73	 -1	-1 	0
2025-11-04 10:59:46	 3389	 1555	1493	-24	 268.24	 -1	-5 	0
2025-11-04 10:59:47	 3424	 1548	1301	-24	 234.84	 -1	-2 	0
2025-11-04 10:59:48	 3459	 1518	1243	-24	 226.05	 -2	-2 	0
2025-11-04 10:59:49	 3494	 1504	1223	-24	 226.05	 -1	-1 	0
2025-11-04 10:59:51	 3563	 1588	1292	-16	 231.33	 0	-1 	0
2025-11-04 10:59:52	 3598	 1519	1227	-24	 231.33	 -1	-1 	0
2025-11-04 10:59:53	 3633	 1481	1179	-24	 226.05	 -3	-4 	0
2025-11-04 10:59:54	 3668	 1449	1137	-24	 190.90	 -1	-1 	0
2025-11-04 10:59:56	 3728	 1583	1163	-24	 108.28	 -1	0 	0
2025-11-04 10:59:57	 3763	 1545	1314	-24	 32.70	 -1	1 	0
2025-11-04 10:59:58	 3798	 1637	1360	-16	 299.53	 0	0 	0
2025-11-04 10:59:59	 3833	 1624	1304	-16	 250.31	 -2	-6 	0
2025-11-04 11:00:00	 3868	 1609	1292	-16	 250.31	 0	2 	0
2025-11-04 11:00:01	 3903	 1612	1291	-16	 311.84	 1	-3 	0
2025-11-04 11:00:02	 3938	 1737	1240	-40	 285.47	 2	-2 	0
2025-11-04 11:00:03	 3973	 1763	1233	-40	 285.47	 -2	3 	0
2025-11-04 11:00:04	 4008	 1740	1321	-32	 259.10	 -1	0 	0
2025-11-04 11:00:07	 4111	 1740	1282	-32	 269.65	 -1	-7 	0
2025-11-04 11:00:08	 4146	 1739	1189	-40	 310.08	 0	-2 	0
2025-11-04 11:00:09	 4181	 1800	989	-40	 278.44	 -1	-6 	0
2025-11-04 11:00:10	 4216	 1797	935	-40	 30.94	 -1	-1 	0
2025-11-04 11:00:13	 4309	 1841	929	-40	 55.55	 0	-1 	0
2025-11-04 11:00:14	 4344	 1876	975	-40	 106.52	 0	0 	0
2025-11-04 11:00:15	 4379	 1891	975	-40	 73.12	 0	0 	0
2025-11-04 11:00:16	 4431	 1911	985	-40	 73.12	 1	3 	0
2025-11-04 11:00:17	 4466	 1938	1149	-40	 95.98	 0	-5 	0
2025-11-04 11:00:18	 4501	 1963	905	-40	 104.77	 0	-5 	0
2025-11-04 11:00:19	 4536	 1881	948	-40	 162.77	 -7	2 	0
2025-11-04 11:00:20	 4571	 1745	1033	-40	 83.67	 -1	5 	0
2025-11-04 11:00:21	 4606	 1723	1205	-40	 101.25	 -1	3 	14
2025-11-04 11:00:22	 4641	 1680	1269	-24	 164.53	 -2	1 	0
2025-11-04 11:00:23	 4676	 1488	1292	-24	 243.63	 -1	-2 	0
2025-11-04 11:00:24	 4711	 1440	1143	-24	 189.14	 -7	-3 	0
2025-11-04 11:00:25	 4746	 1180	1068	-24	 236.60	 -7	-5 	0
2025-11-04 11:00:26	 4781	 1107	1017	-16	 266.48	 -1	-1 	0
2025-11-04 11:00:28	 4831	 1170	944	8	 329.77	 5	-5 	0
2025-11-04 11:00:29	 4866	 1418	822	8	 342.07	 7	-3 	0
2025-11-04 11:00:30	 4901	 1521	786	8	 277.03	 0	-1 	0
2025-11-04 11:00:32	 4999	 1522	715	8	 268.24	 -1	-7 	0
2025-11-04 11:00:33	 5034	 1533	443	8	 291.09	 2	-8 	0
2025-11-04 11:00:36	 5115	 1583	321	8	 234.84	 -1	-1 	0
2025-11-04 11:00:37	 5150	 1512	204	8	 190.90	 -1	-1 	0
2025-11-04 11:00:40	 5270	 1519	191	8	 168.05	 4	-1 	0
2025-11-04 11:00:41	 5305	 1583	171	8	 152.23	 0	-1 	0
2025-11-04 11:00:43	 5351	 1215	270	0	 201.45	 -15	-3 	0
2025-11-04 11:00:44	 5386	 1120	229	0	 201.45	 0	-1 	0
2025-11-04 11:00:49	 5583	 1191	167	0	 6.68	 1	-1 	0
2025-11-04 11:00:50	 5618	 1307	204	0	 24.26	 -2	-1 	0
