
When: 2025-11-03 16:33:49 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 16:37:11	 7333	 2341	3664	-5	 295.66	 1	0 	0
2025-11-03 16:37:12	 7368	 2362	3664	0	 242.93	 0	0 	0
2025-11-03 16:37:14	 7416	 2332	3664	0	 244.69	 -1	0 	0
2025-11-03 16:37:16	 7490	 2336	3664	-8	 253.48	 0	0 	0
2025-11-03 16:37:17	 7525	 2333	3585	-8	 244.69	 -1	-4 	0
2025-11-03 16:37:18	 7560	 2331	3552	0	 249.96	 -1	-1 	0
2025-11-03 16:37:21	 7683	 2335	3560	0	 251.72	 0	2 	0
2025-11-03 16:37:22	 7718	 2342	3583	-8	 251.72	 0	0 	0
2025-11-03 16:37:23	 7753	 2360	3615	0	 242.93	 0	0 	0
2025-11-03 16:37:25	 7809	 2356	3609	0	 249.96	 0	0 	0
2025-11-03 16:37:26	 7855	 2343	3573	0	 244.69	 -3	-6 	0
2025-11-03 16:37:27	 7890	 2214	3348	-64	 249.96	 -4	-8 	0
2025-11-03 16:37:28	 7925	 2137	3088	-64	 264.02	 -1	0 	0
2025-11-03 16:37:30	 7998	 2149	3130	-64	 72.77	 0	2 	0
2025-11-03 16:37:31	 8033	 2208	3320	-64	 42.89	 0	2 	0
2025-11-03 16:37:32	 8068	 2217	3349	-64	 341.37	 0	0 	0
2025-11-03 16:37:33	 8106	 2315	3293	-64	 318.52	 4	-2 	0
2025-11-03 16:37:34	 8141	 2385	3216	-48	 341.37	 3	-1 	0
2025-11-03 16:37:35	 8176	 2551	3145	0	 262.27	 2	-4 	0
2025-11-03 16:37:36	 8211	 2577	3112	0	 358.95	 2	-1 	0
2025-11-03 16:37:37	 8246	 2671	3184	0	 58.71	 0	4 	0
2025-11-03 16:37:38	 8281	 2671	3236	0	 58.71	 0	0 	0
2025-11-03 16:37:40	 8334	 2666	3357	0	 62.23	 1	7 	0
2025-11-03 16:37:41	 8369	 2713	3407	0	 27.07	 0	0 	3
2025-11-03 16:37:47	 8572	 2766	3407	96	 46.41	 4	0 	0
2025-11-03 16:37:48	 8607	 2904	3561	96	 27.07	 2	2 	0
2025-11-03 16:37:49	 8642	 2926	3585	96	 27.07	 0	0 	0
2025-11-03 16:37:51	 8740	 2919	3578	96	 269.30	 -1	-1 	0
2025-11-03 16:37:53	 8784	 2923	3582	96	 269.30	 0	0 	0
2025-11-03 16:37:54	 8847	 2930	3533	96	 290.39	 1	-3 	0
2025-11-03 16:37:56	 8900	 2944	3503	96	 279.84	 0	-4 	0
2025-11-03 16:37:57	 8935	 2917	3277	96	 271.05	 -3	-8 	0
2025-11-03 16:37:58	 8970	 2916	3144	96	 351.91	 -3	2 	0
2025-11-03 16:37:59	 9005	 2873	3193	96	 358.95	 -1	0 	0
2025-11-03 16:38:00	 9043	 2944	3269	96	 37.62	 5	5 	0
2025-11-03 16:38:01	 9078	 3194	3380	96	 4.22	 8	1 	0
2025-11-03 16:38:02	 9113	 3425	3389	16	 358.95	 5	0 	0
2025-11-03 16:38:03	 9148	 3533	3391	0	 281.60	 1	0 	0
2025-11-03 16:38:04	 9183	 3564	3386	16	 228.87	 -1	-2 	0
2025-11-03 16:38:05	 9218	 3478	3318	0	 165.59	 -7	-2 	0
2025-11-03 16:38:08	 9290	 1940	3488	0	 0.00	 0	0 	0
2025-11-03 16:38:11	 9401	 2006	3488	0	 0.00	 6	0 	0
2025-11-03 16:38:13	 9446	 2102	3488	0	 0.00	 6	0 	0
2025-11-03 16:38:14	 9481	 2062	3488	0	 0.00	 -5	-1 	0
2025-11-03 16:38:15	 9516	 1930	3488	0	 0.00	 -7	-1 	0
2025-11-03 16:38:17	 9618	 1904	3488	0	 0.00	 5	0 	0
2025-11-03 16:38:19	 9684	 2042	3488	0	 0.00	 -2	-1 	0
2025-11-03 16:38:21	 9751	 2024	3489	0	 351.21	 -4	0 	0
2025-11-03 16:38:22	 9786	 1913	3506	0	 351.21	 -1	0 	0
2025-11-03 16:38:23	 9824	 1952	3506	0	 0.00	 6	-1 	0
2025-11-03 16:38:24	 9860	 2063	3551	0	 40.43	 0	0 	0
2025-11-03 16:38:27	 9937	 2046	3551	0	 337.15	 -1	0 	0
2025-11-03 16:38:29	 10009	 1971	3551	0	 352.97	 -1	0 	0
2025-11-03 16:38:31	 10092	 2003	3550	0	 358.24	 5	-1 	0
2025-11-03 16:38:32	 10133	 2091	3545	0	 347.70	 1	-1 	0
2025-11-03 16:38:34	 10208	 2106	3541	0	 303.75	 1	-2 	0
2025-11-03 16:38:35	 10243	 2172	3446	0	 8.79	 2	-1 	0
2025-11-03 16:38:36	 10278	 2368	3484	-64	 22.85	 7	3 	0
2025-11-03 16:38:37	 10313	 2511	3471	-64	 259.80	 -1	-5 	0
2025-11-03 16:38:38	 10348	 2479	3366	-64	 159.61	 -3	0 	0
2025-11-03 16:38:39	 10383	 2286	3466	-64	 113.91	 -5	6 	0
2025-11-03 16:38:40	 10418	 2133	3615	-64	 185.98	 -6	-1 	0
2025-11-03 16:38:42	 10493	 2242	3542	-64	 309.02	 4	-6 	0
2025-11-03 16:38:43	 10528	 2465	3477	-64	 68.55	 5	4 	0
2025-11-03 16:38:45	 10592	 2509	3522	-64	 236.95	 -2	-3 	0
2025-11-03 16:38:46	 10627	 2366	3339	-64	 236.95	 -6	-7 	0
2025-11-03 16:38:47	 10664	 2337	3216	-64	 349.45	 4	-1 	0
2025-11-03 16:38:48	 10699	 2522	3171	0	 293.20	 3	-6 	0
2025-11-03 16:38:49	 10734	 2559	3119	0	 52.73	 0	-1 	0
2025-11-03 16:38:55	 10936	 2562	3140	0	 84.38	 0	0 	0
2025-11-03 16:38:56	 10976	 2571	3239	0	 84.38	 0	7 	0
2025-11-03 16:38:57	 11011	 2597	3500	0	 84.38	 0	3 	0
2025-11-03 16:38:58	 11046	 2639	3570	0	 19.34	 4	2 	0
2025-11-03 16:39:00	 11105	 2626	3675	0	 147.66	 -5	5 	0
2025-11-03 16:39:01	 11140	 2572	3736	0	 184.57	 -1	0 	0
2025-11-03 16:39:03	 11227	 2459	3741	0	 186.33	 -8	-1 	0
2025-11-03 16:39:04	 11262	 2178	3717	0	 202.15	 -9	-2 	0
2025-11-03 16:39:05	 11297	 2064	3689	0	 249.61	 3	4 	0
2025-11-03 16:39:06	 11332	 2141	3676	0	 321.68	 4	-6 	0
2025-11-03 16:39:07	 11367	 2295	3674	0	 323.44	 1	0 	0
2025-11-03 16:39:09	 11414	 2311	3675	0	 295.31	 0	-2 	0
2025-11-03 16:39:10	 11449	 2351	3656	-8	 265.43	 0	-1 	0
2025-11-03 16:39:11	 11507	 2286	3479	-20	 249.61	 -3	-8 	0
2025-11-03 16:39:12	 11542	 2245	3380	-64	 256.64	 -1	0 	0
2025-11-03 16:39:14	 11587	 2241	3385	-64	 263.67	 -1	-1 	0
2025-11-03 16:39:16	 11651	 2234	3342	-64	 261.91	 -1	-6 	0
2025-11-03 16:39:17	 11686	 2170	3088	-64	 263.67	 -1	-1 	0
2025-11-03 16:39:18	 11743	 2190	3117	-64	 49.57	 3	4 	0
2025-11-03 16:39:19	 11778	 2255	3151	-64	 90.00	 0	-7 	0
2025-11-03 16:39:22	 11889	 2222	3156	-64	 112.85	 -4	6 	0
2025-11-03 16:39:23	 11924	 2243	3399	-64	 24.96	 2	4 	0
2025-11-03 16:39:24	 11959	 2280	3417	-64	 268.95	 0	-5 	0
2025-11-03 16:39:25	 11994	 2352	3216	-64	 335.74	 3	-1 	0
2025-11-03 16:39:26	 12029	 2517	3247	-8	 84.73	 1	0 	0
2025-11-03 16:39:27	 12064	 2591	3292	0	 37.27	 4	4 	0
2025-11-03 16:39:28	 12099	 2735	3396	0	 17.93	 0	0 	3
2025-11-03 16:39:29	 12134	 2735	3407	0	 17.93	 0	0 	3
2025-11-03 16:39:32	 12210	 2743	3407	96	 40.78	 2	0 	3
2025-11-03 16:39:33	 12245	 2890	3545	96	 63.63	 5	6 	0
2025-11-03 16:39:34	 12280	 2987	3655	96	 16.17	 0	0 	0
2025-11-03 16:39:36	 12382	 2978	3645	96	 267.19	 -2	-2 	0
2025-11-03 16:39:37	 12417	 2958	3614	96	 275.98	 -1	-1 	0
2025-11-03 16:39:38	 12452	 2923	3521	96	 283.01	 -2	-8 	0
2025-11-03 16:39:39	 12487	 2989	3330	96	 267.19	 0	-2 	0
2025-11-03 16:39:40	 12522	 3000	3270	96	 293.55	 1	-6 	0
2025-11-03 16:39:41	 12557	 3157	3075	61	 9.14	 6	-4 	0
2025-11-03 16:39:42	 12592	 3263	3016	0	 58.36	 0	-1 	0
2025-11-03 16:39:45	 12670	 3299	3067	0	 58.36	 3	5 	0
2025-11-03 16:39:46	 12705	 3462	3247	0	 42.54	 3	0 	0
2025-11-03 16:39:47	 12740	 3547	3375	16	 3.87	 4	3 	0
2025-11-03 16:39:48	 12775	 3611	3400	48	 351.56	 0	-1 	0
2025-11-03 16:39:49	 12810	 3578	3407	32	 337.50	 -1	0 	0
2025-11-03 16:39:50	 12869	 3594	3402	32	 346.29	 4	-2 	0
2025-11-03 16:39:51	 12904	 3830	3345	112	 346.29	 6	-2 	0
2025-11-03 16:39:52	 12939	 3971	3317	112	 349.80	 6	-2 	0
2025-11-03 16:39:54	 12984	 4025	3269	112	 305.86	 2	-6 	0
2025-11-03 16:39:55	 13019	 4221	3101	112	 349.80	 8	-4 	0
2025-11-03 16:39:56	 13054	 4358	3054	112	 82.97	 0	-1 	0
2025-11-03 16:39:57	 13097	 4351	3058	112	 156.80	 -1	0 	0
2025-11-03 16:39:58	 13132	 4189	3120	112	 153.28	 -5	0 	0
2025-11-03 16:39:59	 13167	 4032	3262	112	 126.91	 -2	2 	0
2025-11-03 16:40:00	 13202	 4013	3283	112	 88.24	 -1	-2 	0
2025-11-03 16:40:01	 13237	 4014	3259	112	 114.61	 0	-1 	0
2025-11-03 16:40:05	 13384	 4012	3265	112	 121.64	 -2	2 	0
2025-11-03 16:40:07	 13443	 3994	3275	112	 133.95	 -3	2 	0
2025-11-03 16:40:08	 13478	 3791	3392	112	 183.16	 -8	1 	0
2025-11-03 16:40:09	 13513	 3484	3391	0	 190.20	 -10	-1 	0
2025-11-03 16:40:10	 13548	 3178	3348	96	 184.92	 -9	-2 	0
2025-11-03 16:40:11	 13583	 2887	3340	96	 176.13	 -9	0 	0
2025-11-03 16:40:12	 13618	 2785	3345	96	 60.12	 -1	0 	0
2025-11-03 16:40:14	 13690	 2858	3353	96	 5.62	 6	0 	0
2025-11-03 16:40:15	 13725	 3091	3376	96	 5.62	 3	0 	0
2025-11-03 16:40:16	 13760	 3232	3390	96	 5.62	 2	0 	0
2025-11-03 16:40:17	 13795	 3216	3388	96	 5.62	 -6	-1 	0
2025-11-03 16:40:18	 13830	 3126	3379	96	 356.84	 -1	-1 	0
2025-11-03 16:40:20	 13917	 3199	3375	96	 356.84	 6	-1 	0
2025-11-03 16:40:21	 13952	 3489	3359	0	 356.84	 9	-1 	0
2025-11-03 16:40:22	 13987	 3795	3342	112	 356.84	 6	-1 	0
2025-11-03 16:40:23	 14022	 3924	3328	112	 305.86	 3	-3 	0
2025-11-03 16:40:24	 14057	 4126	3181	112	 326.95	 6	-5 	0
2025-11-03 16:40:25	 14092	 4287	3096	112	 23.20	 7	0 	0
2025-11-03 16:40:27	 14154	 4336	3123	112	 181.41	 -3	-1 	0
2025-11-03 16:40:28	 14190	 4293	3119	112	 181.41	 -3	-1 	0
2025-11-03 16:40:29	 14225	 4248	3119	112	 169.10	 -1	0 	0
2025-11-03 16:40:30	 14260	 4183	3119	112	 142.73	 -3	0 	0
2025-11-03 16:40:31	 14295	 4143	3140	112	 128.67	 -2	1 	0
2025-11-03 16:40:32	 14330	 4095	3206	112	 111.09	 -2	3 	0
2025-11-03 16:40:33	 14365	 4043	3268	112	 123.40	 -1	0 	0
2025-11-03 16:40:34	 14400	 4080	3207	112	 86.48	 0	-2 	0
2025-11-03 16:40:35	 14439	 4093	3192	112	 333.98	 2	-2 	0
2025-11-03 16:40:36	 14474	 4218	3104	112	 342.77	 6	-3 	0
2025-11-03 16:40:37	 14509	 4349	3057	112	 9.14	 0	-1 	0
2025-11-03 16:40:38	 14544	 4416	3041	110	 346.29	 6	-2 	0
2025-11-03 16:40:39	 14579	 4655	2983	32	 353.32	 0	-1 	0
2025-11-03 16:40:41	 14650	 4648	2986	32	 144.49	 -1	0 	0
2025-11-03 16:40:42	 14685	 4607	3008	32	 144.49	 -1	0 	0
2025-11-03 16:40:43	 14729	 4655	2960	32	 130.43	 2	-1 	0
2025-11-03 16:41:23	 16069	 1981	3509	0	 22.85	 5	2 	0
2025-11-03 16:41:24	 16110	 2082	3541	0	 0.00	 4	0 	4
2025-11-03 16:41:25	 16145	 2026	3541	0	 0.00	 -8	-1 	0
2025-11-03 16:41:28	 16250	 1889	3538	0	 351.21	 1	-1 	0
2025-11-03 16:41:29	 16285	 2000	3541	0	 354.73	 5	0 	0
2025-11-03 16:41:30	 16320	 2063	3539	0	 354.73	 0	-1 	0
2025-11-03 16:41:32	 16380	 2115	3530	0	 349.45	 -4	0 	0
2025-11-03 16:41:33	 16415	 2025	3543	0	 337.15	 3	-2 	0
2025-11-03 16:41:34	 16450	 2084	3512	0	 356.48	 -3	0 	4
2025-11-03 16:41:35	 16485	 2062	3512	0	 344.18	 -1	0 	0
2025-11-03 16:41:38	 16615	 2164	3493	0	 349.45	 5	-1 	0
2025-11-03 16:41:39	 16650	 2403	3480	-64	 42.19	 7	2 	0
2025-11-03 16:41:40	 16685	 2510	3615	-64	 165.23	 0	0 	0
2025-11-03 16:41:42	 16750	 2459	3534	-64	 237.30	 -4	-7 	0
2025-11-03 16:41:43	 16785	 2325	3296	-64	 286.52	 -1	-8 	0
2025-11-03 16:41:44	 16820	 2442	3216	-32	 0.35	 7	0 	0
2025-11-03 16:41:45	 16855	 2654	3244	0	 90.00	 1	0 	0
2025-11-03 16:41:48	 16955	 2670	3248	0	 102.30	 0	-2 	0
2025-11-03 16:41:49	 16990	 2662	3142	0	 98.79	 -1	-1 	0
2025-11-03 16:41:54	 17169	 2661	3215	0	 88.24	 0	6 	0
2025-11-03 16:41:55	 17204	 2655	3492	0	 97.03	 -1	8 	0
2025-11-03 16:41:56	 17239	 2551	3751	0	 167.34	 -7	4 	0
2025-11-03 16:41:58	 17300	 2494	3745	0	 198.98	 -6	-2 	0
2025-11-03 16:41:59	 17335	 2283	3672	0	 235.90	 -3	-1 	0
2025-11-03 16:42:00	 17370	 2261	3665	0	 348.40	 -1	-1 	0
2025-11-03 16:42:01	 17405	 2378	3664	0	 300.94	 1	0 	0
2025-11-03 16:42:02	 17440	 2425	3703	0	 204.26	 -1	0 	0
2025-11-03 16:42:03	 17475	 2384	3698	0	 239.41	 -1	-1 	0
2025-11-03 16:42:05	 17555	 2337	3628	-8	 290.39	 1	-8 	0
2025-11-03 16:42:06	 17590	 2374	3296	-64	 197.23	 -8	-1 	0
2025-11-03 16:42:08	 17662	 2326	3286	-64	 151.52	 1	-1 	0
2025-11-03 16:42:09	 17698	 2322	3289	-64	 165.59	 -1	0 	0
2025-11-03 16:42:12	 17803	 2334	3288	-64	 177.89	 0	-1 	0
2025-11-03 16:42:15	 17884	 2216	3315	-64	 213.05	 -3	0 	0
2025-11-03 16:42:16	 17919	 2190	3320	-64	 276.33	 -1	0 	0
2025-11-03 16:42:17	 17965	 2194	3141	-64	 242.93	 -2	-8 	0
2025-11-03 16:42:19	 18037	 2137	3098	-64	 79.45	 0	3 	0
2025-11-03 16:42:20	 18072	 2162	3227	-64	 72.42	 0	0 	0
2025-11-03 16:42:21	 18107	 2194	3326	-64	 40.78	 0	1 	0
2025-11-03 16:42:23	 18169	 2207	3333	-64	 337.50	 3	-2 	0
2025-11-03 16:42:24	 18204	 2335	3264	-64	 325.20	 0	-3 	0
2025-11-03 16:42:25	 18239	 2469	3219	-24	 2.11	 7	0 	0
2025-11-03 16:42:26	 18274	 2553	3222	0	 353.32	 0	0 	0
