
When: 2025-11-03 10:59:15 Episode: 1 Map: 2
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 11:02:13	 6543	 1380	859	8	 354.90	 8	-2 	0
2025-11-03 11:02:14	 6578	 1583	718	8	 268.77	 -1	-7 	0
2025-11-03 11:02:15	 6613	 1566	445	8	 238.89	 -3	-8 	0
2025-11-03 11:02:16	 6648	 1392	258	-40	 158.03	 -1	-1 	0
2025-11-03 11:02:17	 6683	 1392	294	-40	 140.45	 0	0 	0
2025-11-03 11:02:28	 7060	 1393	380	-40	 71.89	 0	6 	0
2025-11-03 11:02:29	 7095	 1455	577	-40	 129.90	 0	1 	0
2025-11-03 11:02:30	 7130	 1281	648	-40	 205.49	 -8	-1 	0
2025-11-03 11:02:31	 7165	 1040	672	-16	 94.75	 -1	2 	0
2025-11-03 11:02:32	 7200	 1167	826	8	 356.31	 7	1 	0
2025-11-03 11:02:33	 7235	 1449	825	8	 354.55	 8	-1 	0
2025-11-03 11:02:34	 7270	 1579	713	8	 238.54	 -2	-7 	0
2025-11-03 11:02:35	 7305	 1537	460	8	 300.06	 2	-8 	0
2025-11-03 11:02:36	 7340	 1541	213	8	 210.41	 -2	-4 	0
2025-11-03 11:02:37	 7375	 1521	179	8	 161.19	 -1	-1 	0
