
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 19:53:37	 6172	 370	1989	48	 94.01	 -1	11 	0
2025-11-03 19:53:38	 6207	 478	2479	48	 150.26	 -4	13 	0
2025-11-03 19:53:39	 6242	 73	2575	48	 202.99	 -16	-4 	0
2025-11-03 19:53:40	 6277	 -159	2330	48	 289.12	 3	-13 	0
2025-11-03 19:53:40	 6312	 103	1982	48	 278.58	 3	-3 	0
2025-11-03 19:53:41	 6347	 131	1826	48	 292.64	 0	-8 	0
2025-11-03 19:53:42	 6382	 178	1782	56	 304.94	 3	-6 	0
2025-11-03 19:53:43	 6417	 257	1632	56	 357.68	 4	-2 	0
2025-11-03 19:53:44	 6452	 508	1626	56	 9.98	 8	1 	0
2025-11-03 19:53:45	 6487	 718	1582	56	 262.76	 -2	-2 	0
2025-11-03 19:53:46	 6522	 568	1513	56	 139.71	 -4	2 	0
2025-11-03 19:53:47	 6557	 529	1648	56	 16.66	 4	0 	0
2025-11-03 19:53:48	 6592	 681	1654	56	 79.94	 0	-1 	0
2025-11-03 19:53:50	 6629	 587	1707	56	 164.32	 -1	0 	0
2025-11-03 19:53:51	 6689	 579	1692	56	 301.43	 1	-3 	0
2025-11-03 19:53:52	 6724	 664	1604	56	 253.97	 1	5 	0
2025-11-03 19:53:53	 6759	 592	1631	56	 199.47	 -7	-3 	0
2025-11-03 19:53:54	 6794	 382	1482	56	 268.03	 -3	-8 	0
2025-11-03 19:53:55	 6829	 420	1217	56	 289.12	 3	-8 	0
2025-11-03 19:53:56	 6864	 426	1076	56	 283.85	 1	-6 	0
2025-11-03 19:53:57	 6899	 431	1019	56	 236.39	 0	-1 	0
2025-11-03 19:53:59	 6951	 406	981	56	 236.39	 -1	-2 	0
2025-11-03 19:54:13	 7435	 393	962	56	 232.87	 -3	-3 	0
2025-11-03 19:54:14	 7470	 321	826	40	 222.33	 -4	-6 	0
2025-11-03 19:54:15	 7505	 200	652	40	 199.47	 0	-3 	0
2025-11-03 19:54:18	 7618	 97	675	40	 347.13	 4	-2 	5
2025-11-03 19:54:19	 7653	 131	666	144	 352.40	 -1	0 	5
2025-11-03 19:54:22	 7774	 108	663	152	 15.26	 -5	-2 	5
2025-11-03 19:54:25	 7888	 108	648	152	 2.95	 2	0 	5
2025-11-03 19:54:26	 7923	 94	648	152	 2.95	 -5	-1 	5
2025-11-03 19:54:28	 7992	 183	669	152	 11.74	 3	0 	5
2025-11-03 19:54:29	 8027	 304	742	40	 66.23	 3	5 	0
2025-11-03 19:54:30	 8062	 336	1065	56	 108.42	 -1	8 	0
2025-11-03 19:54:31	 8097	 414	1542	56	 76.78	 2	14 	0
2025-11-03 19:54:34	 8183	 435	1640	56	 280.33	 0	-4 	0
2025-11-03 19:54:37	 8292	 467	1552	56	 197.72	 -2	-1 	0
2025-11-03 19:54:38	 8327	 432	1552	56	 255.72	 -1	0 	0
2025-11-03 19:54:41	 8430	 362	1283	56	 261.00	 -4	-16 	0
2025-11-03 19:54:42	 8465	 455	758	40	 32.83	 10	-8 	0
2025-11-03 19:54:43	 8500	 933	863	40	 8.22	 16	4 	0
2025-11-03 19:54:44	 8535	 1135	862	40	 28.22	 0	-1 	0
2025-11-03 19:54:55	 8881	 -96	798	56	 86.48	 0	4 	0
2025-11-03 19:54:56	 8916	 -85	968	16	 86.48	 0	1 	0
2025-11-03 19:54:57	 8951	 -81	1040	24	 86.48	 0	0 	0
2025-11-03 19:55:03	 9155	 -79	1067	24	 86.48	 0	4 	0
2025-11-03 19:55:04	 9190	 -64	1319	56	 86.48	 0	8 	0
2025-11-03 19:55:05	 9225	 -48	1576	56	 86.48	 -1	-1 	0
2025-11-03 19:55:06	 9260	 -61	1367	56	 86.48	 -1	-9 	0
2025-11-03 19:55:07	 9295	 -80	1061	30	 86.48	 -1	-10 	0
2025-11-03 19:55:08	 9330	 -92	850	8	 144.49	 -1	-2 	0
2025-11-03 19:55:10	 9392	 -93	1037	24	 90.00	 -1	8 	0
2025-11-03 19:55:11	 9427	 -93	1325	56	 90.00	 -1	8 	0
2025-11-03 19:55:12	 9462	 -76	1526	56	 72.42	 1	7 	0
2025-11-03 19:55:13	 9497	 -49	1621	56	 358.59	 1	0 	0
2025-11-03 19:55:14	 9532	 171	1619	56	 351.56	 5	-1 	0
2025-11-03 19:55:15	 9567	 354	1554	56	 311.13	 4	-3 	0
2025-11-03 19:55:16	 9602	 402	1531	56	 256.64	 0	-1 	0
2025-11-03 19:55:17	 9649	 405	1591	56	 274.22	 0	1 	0
2025-11-03 19:55:19	 9712	 405	1602	56	 268.95	 -1	-3 	0
2025-11-03 19:55:20	 9747	 401	1375	56	 268.95	 -1	-9 	0
2025-11-03 19:55:21	 9782	 396	1103	56	 268.95	 -1	-4 	0
2025-11-03 19:55:22	 9817	 397	1190	56	 281.25	 0	1 	0
2025-11-03 19:55:23	 9852	 408	1018	56	 267.19	 -1	-4 	0
2025-11-03 19:55:24	 9887	 402	980	56	 328.71	 -1	-1 	0
2025-11-03 19:55:25	 9922	 363	1003	56	 333.98	 -1	0 	0
2025-11-03 19:55:26	 9957	 427	995	56	 304.10	 0	-1 	0
2025-11-03 19:55:27	 10006	 431	1059	56	 254.88	 0	1 	0
2025-11-03 19:55:28	 10041	 431	1105	56	 247.85	 -1	0 	0
2025-11-03 19:55:30	 10094	 431	1120	56	 254.88	 0	0 	0
2025-11-03 19:55:31	 10143	 431	1164	56	 256.64	 0	4 	0
2025-11-03 19:55:32	 10178	 431	1296	56	 268.95	 0	0 	0
2025-11-03 19:55:33	 10218	 431	1315	56	 268.95	 0	1 	0
2025-11-03 19:55:34	 10253	 391	1365	56	 249.61	 -4	-4 	0
2025-11-03 19:55:35	 10288	 359	1327	56	 281.25	 -1	-1 	0
2025-11-03 19:55:38	 10383	 404	1318	56	 318.16	 5	-4 	0
2025-11-03 19:55:39	 10418	 431	1274	56	 260.16	 0	-1 	0
2025-11-03 19:55:44	 10583	 420	1135	56	 265.43	 -1	-4 	0
2025-11-03 19:55:45	 10618	 431	1281	56	 265.43	 0	6 	0
2025-11-03 19:55:46	 10653	 422	1512	56	 323.44	 -1	3 	0
